332,150,715089077.0094681
346,268,714512218.6309519
596,306,714390010.5196607
521,965,711168693.7002095
424,513,710182473.0970598
424,119,708795164.7214365
622,578,707566411.9107327
434,605,706653045.4900831
420,695,706488825.8017149
501,881,704264473.0996324
311,78,704202749.7943693
511,838,700269351.4451989
533,527,698276784.3681784
356,91,697872944.5615653
691,494,689327299.5811915
672,526,687679053.2942686
380,404,687242332.3399615
507,973,681510480.8991945
659,919,680381975.258783
338,160,679618886.9750628
464,639,677916763.6360036
490,684,677768257.0273242
446,831,677603290.6526897
469,899,676891716.7004085
457,855,676757107.3341668
594,146,674412662.1936449
486,17,668691436.1526505
694,500,668008754.8329641
489,845,666510023.0469524
569,319,665536701.5212836
568,166,665003787.6508119
493,964,662281015.2193295
503,813,661490113.2104751
515,530,659374937.4881587
563,571,657566849.1619606
682,492,654624592.1287746
362,282,653625959.3476013
510,808,652627370.4490706
547,359,651755520.2778908
505,525,650518980.7786365
516,966,649764529.6355972
710,456,648213444.1688632
582,569,645028091.2137964
670,526,641947943.0656757
625,581,640784645.8848488
411,713,639339867.5849974
490,449,638209274.7468069
526,345,637983789.3749657
445,825,636145763.043283
593,607,633942256.3597934
508,874,631717724.8399152
478,551,630495510.8881993
456,760,629340296.8201112
406,791,627440570.08311
721,389,627217326.4673344
609,423,626887683.7827865
594,592,625021940.109832
535,729,619964513.8042781
628,564,616385166.4755775
463,730,614355999.0671122
524,759,613680635.681837
588,532,613289529.9906762
393,334,607790611.4209195
711,437,606733471.4567238
687,477,606284411.8995899
507,883,603023877.6830648
568,464,602657368.6503054
369,20,602532380.8954117
469,979,601042596.0459867
503,575,599174874.4029541
462,765,591394600.5944355
600,304,591017589.9300164
504,585,588945066.5471222
399,41,588167552.1966
668,553,585852876.1724286
699,903,585643593.89715
425,680,585622668.340357
476,406,584260587.6285248
394,303,583560960.6433141
456,909,582801755.369211
550,620,582185049.1671335
408,949,581347619.7266113
455,889,580140763.1552219
596,524,578609264.6034893
435,608,577308234.2113612
552,596,575113560.6885256
418,950,572642679.4166558
504,528,566103851.0436672
475,423,562122669.3308918
418,153,560272800.1679099
469,409,559588825.7861738
463,828,559062912.9593208
603,104,558504807.7642468
372,194,556752956.3107369
374,182,556119077.957798
507,798,555654665.3419883
474,978,553769445.8903456
493,858,551918178.6550351
544,357,550712138.7382609
531,718,550530817.0293664
563,487,549069618.5154265
700,451,548666145.6617341
436,202,546392573.0686656
593,622,545431277.0632427
512,529,545187476.0413384
592,594,544255609.0135193
623,588,543550460.8632506
692,540,539795334.6765127
341,10,539088204.2707305
456,578,535139684.5312058
620,733,534709101.9780557
653,541,533556563.8053532
634,571,532863514.95286435
432,969,532021726.47227323
431,274,529471181.3168218
463,920,529123066.07277775
454,793,527399559.97491145
549,614,527248521.3704309
411,28,526198122.80387974
499,821,525399322.5808203
489,432,524577478.80427134
448,369,523932962.1798513
575,478,523929713.04675186
444,900,521204963.4424788
687,479,520643845.59783226
525,783,519311463.74882764
489,429,519084986.0087808
360,24,517629472.63669705
459,918,517511310.89304614
485,923,513882753.91526455
735,977,513211065.3406816
435,379,510617537.5731211
443,387,509870265.86186767
638,583,509805018.42494357
469,970,509561387.89026964
580,613,509491223.9000412
410,759,507851459.9689733
431,945,504347285.27972305
337,225,503118168.45021117
506,976,502426248.5023333
319,160,502287850.4385774
436,942,499331894.1344446
448,447,496830337.51246446
673,547,496438932.85489357
671,522,496003162.5870232
644,932,495170034.9297745
317,80,494348743.2088377
459,223,493701634.9385773
505,437,488467250.27524745
463,937,487832046.0635837
634,597,487705939.8967385
415,726,487628694.89481765
341,160,486140031.82190233
501,846,485538404.0680468
589,577,485094453.75222445
618,588,483568012.95391995
439,955,481855762.79228246
397,33,481474836.1288835
577,485,481238854.92075515
507,632,480963730.89836705
393,712,478359071.43808496
465,620,476615715.39083433
391,987,475901416.2532806
464,991,474873966.51831424
386,491,471402154.4159428
655,504,470729531.6723373
505,588,468896355.5049499
601,621,468520654.5259981
458,764,467055823.174916
463,858,466981606.571117
580,480,466810989.4290044
462,338,465755608.72970146
552,605,465173239.64033663
663,541,464949195.4683919
411,755,461821232.5305833
663,562,461573296.29187286
445,843,461348114.16253585
425,124,460931497.77966607
434,312,460006308.76740974
554,351,457254005.9262316
501,610,457008243.7845646
486,307,456234592.821594
416,941,456014499.849174
434,964,455994416.759766
473,960,454169423.62743556
614,311,453884158.7911554
685,500,453386854.3256864
652,544,448911651.19262385
366,172,448023550.77294445
350,165,447784027.1355659
533,575,446663754.6696304
625,926,445369891.1176253
325,79,444209968.76802063
689,518,443969178.4107181
462,618,443732357.5762079
392,338,443562353.48159534
465,710,442903349.1933098
467,718,441726271.4769428
386,920,439615786.8950465
435,576,439592789.72875845
639,575,438265305.3577018
570,503,437615180.0433975
348,104,436906761.810055
413,723,436794573.81525624
346,186,436611662.03297186
515,752,434524402.74777746
575,316,432861842.09962285
680,466,432074424.5991155
415,149,431708172.1167386
491,899,431536667.9969893
467,836,430711139.46565056
433,578,430096456.63809985
669,523,429965688.36173666
687,495,427501719.998651
358,94,427494699.57671845
696,174,427168408.5274534
591,524,427013869.01735497
466,760,426600600.2713319
370,209,426166077.18610966
387,698,424592453.70450056
442,497,424090331.1575613
536,527,424009486.9652871
715,888,423877658.35903597
600,524,423623575.00124955
607,102,421729752.25197697
556,530,421174419.4583219
552,167,420703099.94964945
345,39,419932562.79632723
416,318,419146312.02055997
556,72,418663276.71226376
387,995,418507870.17171395
349,175,417068819.17531985
416,330,416754975.89296865
537,565,416015706.32760555
632,580,415991519.7743064
580,590,414826048.191482
558,568,414724819.5591176
663,545,412684626.10475516
621,625,411719864.77445436
443,208,411223036.64044243
459,673,408574487.8783324
564,462,408043321.0574575
446,905,407964691.3085443
346,164,407539239.29745406
584,443,407292378.5548981
675,545,405562874.6296102
686,550,405484866.49116427
534,335,405096786.1334708
476,976,404137742.12515247
522,708,403814788.0591356
316,241,403784854.5581744
551,351,403772301.4978175
479,222,403353157.25142217
584,498,400528474.0233973
645,545,400442582.8320432
330,153,399052102.38198125
604,23,398019266.90352064
623,560,396690536.8096412
452,955,394509906.8058367
464,662,392446376.5073309
601,116,392189757.51237464
699,178,392128886.1427913
620,580,391744004.5247307
450,910,391102636.26676095
372,233,389864398.1154758
547,281,389757808.00980794
587,137,388353393.35687745
435,866,388046631.10841036
517,559,387622407.1823538
422,84,387610414.4028135
566,948,387348192.618205
396,511,386667952.1542463
698,631,386144915.6746782
676,508,385922143.5571236
466,855,385809868.6790648
528,513,385682178.80352247
669,535,385572270.85249496
496,381,384658325.86686504
483,549,383198028.8313762
519,858,383197164.5764906
505,849,382812614.8626374
354,918,381719254.89867854
745,994,381297402.2631445
445,795,380636029.87257683
478,776,380060719.90371543
623,350,379779383.0124328
666,555,379375903.69555295
559,429,378141619.1578926
378,120,377424300.33007735
677,545,377297573.3296621
323,87,377052129.1981379
471,408,376416352.496563
733,985,376213108.1539417
508,606,376030155.4174628
590,596,374975559.53912723
513,881,374009838.5648262
507,795,373833234.89390314
467,736,373718959.51222044
642,550,371535252.11083555
588,323,371499656.26076514
378,493,369801006.8838205
415,717,369731416.3030081
621,306,369642591.0243766
424,108,369521497.7821733
623,538,369417055.6023555
582,444,368487317.0772002
445,903,368361284.01697916
430,389,367667896.74756247
603,617,366982454.6425702
451,962,366776438.0863849
681,544,366436726.8107523
657,551,365942870.5766578
457,42,365389164.741947
397,409,364885368.4731122
651,978,364674591.27478737
488,939,364343751.5976749
459,636,364251516.3063648
538,282,364230392.22780716
497,925,363751427.3778706
518,370,363725266.87270373
326,192,363705008.83971673
529,627,363240079.3673512
666,559,362880638.62460446
707,893,362840509.07738996
399,410,361693613.99655616
459,768,361692462.562266
466,663,361330385.0276953
420,941,360831889.23971844
694,518,360225168.1374545
585,185,360009448.2866968
448,810,359739743.8736963
635,884,359550399.11906695
607,635,359401857.2780827
543,277,359310947.1790137
365,199,358931449.20676476
494,537,358835483.49469876
391,851,358527926.64031965
339,238,358374248.94317794
615,879,358326654.2429346
478,564,358195552.6723504
593,184,355980446.1416964
500,927,355461969.4527495
478,829,354966785.03051394
504,394,354541581.8880688
521,363,354406132.41413
408,526,353420425.5026622
537,555,353251847.4986975
585,570,353117950.2604189
671,541,352761257.411285
549,303,352334158.24400413
528,517,352193733.3681495
527,511,352003266.4907682
460,869,351895655.29235333
439,497,351550934.17640316
487,540,351188452.4651612
450,364,350587414.4759453
519,517,349602299.2447341
446,597,349372571.8789276
384,512,348692413.9803469
365,197,348495831.9564919
448,884,347949697.621304
403,43,346865593.39348996
516,824,346396696.58061546
458,830,346247696.44861186
414,238,345810245.166566
371,166,345634209.32665837
353,166,345201266.8455
659,545,345060448.3066867
438,892,344590125.83005846
598,622,344313580.19512683
580,584,343245678.048672
505,686,341553139.4057906
628,856,341449620.552858
554,602,340910196.6315691
493,907,339649076.8833695
339,39,339519065.3253207
380,407,339150653.1463052
601,156,337941239.49691063
502,361,337647616.35731983
271,62,337430176.9330219
407,333,337083754.0766182
340,170,336889701.338316
676,505,336838567.87747717
431,886,336497313.16926396
492,991,335337103.59152734
617,759,334597263.7129777
527,648,333235565.3981946
311,84,333041533.2269657
356,135,332789017.6133388
575,125,332413697.83999276
489,303,332068382.50202644
670,633,331523009.43109345
518,744,329189164.5306973
396,341,329155789.7434447
449,628,327863754.780727
412,42,327313405.6631428
588,314,326627230.4064431
493,982,326492537.1678263
657,546,325871548.2374661
562,319,324835821.37908024
511,393,324793785.5840976
408,523,324142056.4064833
545,576,323230346.1615176
642,310,322813028.2982105
512,756,322019329.92343384
706,467,320804660.93239963
377,158,320660705.9673254
526,753,320587401.69312364
451,551,320428115.68974614
581,319,320134860.0041966
466,722,320118354.2687449
572,469,319577499.4423419
415,990,319442318.61892337
349,258,318804624.1850308
639,537,318572703.49154484
460,759,318364943.5524301
485,413,318205175.29042995
372,169,318072544.47881436
396,257,317726781.5449398
462,723,317695756.43620545
389,974,317503548.2700865
631,63,317141420.6740318
565,363,317125223.4098612
590,131,316938208.2075334
496,533,316709587.98542786
367,169,316454704.77744865
507,557,315937401.48453146
528,39,315373244.22522545
467,904,314983372.3263157
505,781,314041897.6169005
456,732,313976114.1170145
469,742,313736496.22430575
577,193,313377811.147635
455,659,312775201.97318494
474,131,311876980.6528625
402,400,311799199.20360243
608,4,311686703.71150434
398,369,311546733.55674845
521,519,311372644.55770725
471,14,310953549.3098608
438,976,310818798.8484281
536,962,310498045.5821429
482,938,309882763.4509558
438,959,309312617.44294155
638,549,308685961.33377296
471,647,307989552.9198794
417,995,307730766.22440636
437,964,307506047.39595395
499,833,307216019.01914394
525,575,307163049.743822
428,900,307013419.2451189
386,445,305640008.85405976
297,257,305304728.01745915
380,439,305198095.8918826
512,144,305076617.6047227
585,440,304887056.4586101
435,387,304210479.63180757
707,450,303677657.61048466
562,627,303182897.96180546
654,635,302994452.3735071
462,749,302703560.5919708
512,469,300874693.65623724
373,166,300718383.2770544
365,289,300621890.28731763
506,409,300128898.1462922
512,412,300076127.96812356
603,614,298947228.836429
498,528,298475856.411734
581,212,298396949.4364514
384,431,297840667.55464196
710,854,297770855.78916776
476,554,297472449.6560761
381,435,296947387.0431695
571,266,296413695.41092277
543,528,295863695.72632515
487,851,295858723.7677541
436,985,295614008.0653647
515,775,295439152.44909346
376,165,295139317.4929751
454,782,295113960.6512455
351,84,294929510.46012825
724,841,294500737.2165475
546,583,294209399.47088695
412,132,293485689.22623223
524,559,293391109.8039712
639,593,292926580.5722742
447,759,292363948.54434496
362,327,292263690.6371298
298,39,292157870.3328327
433,67,291813469.21836096
680,655,291462315.5444532
593,130,291442191.9227207
582,185,291251358.5197791
290,118,290956167.1815942
359,290,290833567.5970532
474,560,290582993.69388545
377,153,290076079.9960054
509,198,290069751.7191596
408,515,289447687.42057043
644,524,289271510.3895922
408,157,288489390.28559625
405,361,288211607.5070688
264,60,287580750.82305247
586,177,286852442.8341563
672,550,286563578.2643308
453,367,286396146.2423663
713,430,286198894.4744303
501,456,285450222.7065886
455,527,285004675.274808
280,172,284983538.40176845
429,942,284885766.5513781
463,895,284853970.2635089
410,49,284818104.9946898
432,514,284781879.5381877
490,933,284544381.2994598
393,341,284143814.3889464
507,680,284137869.94013965
584,421,283777368.4672488
507,647,282693124.21339566
463,741,282531279.35844785
450,123,281736759.48388535
381,342,280892402.28745663
456,104,280880189.18616974
392,907,280786294.9465095
448,981,280774072.81158066
524,713,280733611.475489
578,182,280609124.45295686
373,332,280522621.696928
481,540,280319488.30146486
444,934,280240686.8619187
530,358,278760120.39289194
692,973,278473665.4738945
512,683,278373819.7424526
603,612,277989036.14425933
491,667,277821990.9525353
325,187,277189569.6335778
421,691,277049557.61028945
580,179,276978751.56384647
398,343,276702711.9769907
418,108,276657604.18805444
411,298,275962652.74756444
378,398,275767098.0355413
327,153,275548664.56639117
426,677,275409931.5984328
587,481,275377107.88758796
640,634,275239351.40191704
509,681,274533173.0032687
419,160,273882261.98121655
328,225,273592456.5255649
469,973,273177063.988622
537,734,273065845.97979677
461,342,272739484.349203
660,875,272418896.3109744
646,635,272248734.91673446
355,259,271339755.26271665
545,713,271207752.40382725
388,236,270996302.08305377
625,930,270912576.7734285
578,518,270878525.9583555
493,919,270750461.2080264
442,275,270642530.8060983
415,154,270283819.8298749
439,15,270160251.92459524
461,661,269990608.20567656
440,979,269622351.5672015
714,434,269315472.50222677
548,568,269274445.10243464
562,162,268134178.34662604
491,480,268030466.6245287
352,286,267387849.2305969
690,111,267269068.3926635
591,129,266844168.36814892
398,374,266833242.78177232
464,753,266802092.41365808
517,73,266561604.06616956
565,164,265856771.1314991
555,623,265815039.7269464
465,670,265148206.73596668
455,360,265022466.17522505
404,402,264707182.1764426
449,853,264595452.82557783
659,548,264329190.23939502
634,563,263981026.76094088
620,631,263654744.88121298
488,935,263505316.3684373
410,159,262449691.50330588
636,574,261489146.22217825
285,134,260777767.4569066
455,228,260061078.8482694
434,600,259782543.14835608
509,393,259516610.6163018
465,713,259498055.86537367
390,475,259076609.20538184
598,322,258442616.96710014
572,123,258011070.89961433
364,724,257990830.06057432
490,865,257189802.7423142
400,985,257136404.24122107
533,358,257050511.4676462
568,941,256917787.06082046
505,710,256831699.4608237
520,738,256589413.73141944
390,711,256182131.29037112
380,158,255299744.2451594
523,662,255299652.27455562
577,386,255022126.75325322
414,161,254843451.4407128
385,313,254607445.6916858
722,954,254449307.17685354
567,491,254326284.37000215
699,533,254288087.22298786
436,989,254040982.58050883
364,123,253660494.1361606
645,540,253602268.8784364
542,884,252556061.11266458
518,651,252025489.57415086
443,752,251774311.7499299
690,628,251497770.13264203
370,931,251434460.36297068
374,315,251278162.85716435
374,253,251223009.99185228
483,914,251205440.7269467
498,963,251065300.00380355
572,585,251054143.89896005
349,141,250976377.80519176
440,807,250945615.95096815
391,368,250277575.20183682
735,921,250066778.23453057
477,850,250024741.00921455
525,520,248625034.98389384
698,900,248524583.94544175
322,18,247824876.47486514
583,472,247717109.01336282
641,789,247493870.52152604
537,412,247397464.27354828
429,514,247193164.27579355
470,909,246721433.2304399
489,544,246282378.68447444
536,350,246044938.53148
639,603,245981905.25382143
566,179,245687991.03236362
529,936,245654862.1307856
463,790,245555952.5634178
580,388,245452428.37347347
525,729,245410498.09650952
680,496,245206269.81208435
729,879,245033973.40322697
519,86,244939058.31994903
644,522,244787466.0467267
678,172,244764178.23934308
488,740,244748102.89735538
467,917,244724877.9772615
436,863,244322574.92526364
632,592,244073526.56376994
689,511,243858674.77979642
531,333,243801521.69129995
469,669,243795380.3582093
713,889,242712042.11967838
405,515,242286604.21311587
726,879,242120609.09939092
613,734,241630570.64502198
634,551,241504396.8412474
634,874,241200907.7733786
634,554,240951011.2451818
417,161,240394313.66602403
738,441,240387247.96279484
486,550,240103585.93068883
535,956,239862078.7467292
470,905,239467756.22764614
578,185,239383345.13928115
517,712,239014363.24722883
364,271,238995886.05974454
638,571,238885037.54261
678,536,238456522.22275347
509,800,238430454.54369834
266,69,238244225.47371542
700,390,238241376.54318
409,888,238181116.24374622
338,153,237760651.008649
421,751,237758826.9052471
707,411,237285217.75983992
644,935,236996084.57474726
521,895,236910466.73485017
520,719,236329719.49898708
501,634,235614361.25093925
368,293,234729391.8423126
547,572,234128131.7858758
338,156,234036013.9948541
521,515,233989882.09906042
635,459,233985350.73581186
506,683,233795556.18379143
567,479,233726097.654771
439,206,233598643.9757039
654,88,233381491.13234216
522,475,233153518.20697042
686,925,233050527.19042897
402,985,232689966.6523088
441,981,232349855.1526235
455,106,231964935.17298117
631,589,231886534.08563548
380,454,231801043.7039544
705,456,231715815.06988186
500,542,231399190.656237
649,978,231228774.2550434
477,571,231077969.54324228
446,852,230979213.0589366
380,292,230826227.4082144
506,942,230796901.04159498
611,171,230428055.63969982
615,628,229650855.81221616
717,144,229580251.672548
262,61,229451638.7905677
404,297,228943134.5282425
382,471,228516874.6534294
632,967,228410499.47107923
487,191,228090982.5114991
668,511,227766741.98182872
489,20,227676589.2417335
477,535,227374056.65084308
634,632,227084000.74125853
598,613,226923755.19504085
408,793,226555124.7003685
487,631,226532465.40624338
459,942,226404094.00242004
490,740,225757608.6888699
381,85,225697380.1352097
420,332,225549100.80845737
421,205,224692918.66502404
407,788,224524852.3343112
661,557,224509503.79065603
649,587,224470937.33075407
502,436,224418263.1412867
342,135,224348108.2396698
414,524,224309277.12695643
438,608,224284606.35931975
510,887,224262419.16708305
367,729,224064120.48343462
620,303,224047739.3335235
720,144,223910988.49272054
623,758,223521243.450558
505,824,223430425.17679566
361,155,222885081.68870133
534,707,222708676.25413767
533,630,222677154.74704367
550,543,221897008.74590087
637,598,221661920.68973756
555,491,221623800.38338178
460,735,221264739.3998434
463,987,221086833.85760295
588,43,221080141.15917152
647,842,221034515.10639545
329,79,220703215.6633094
549,449,220522167.92511
552,286,220141535.88636225
492,987,220130474.90802515
570,618,220105984.88504583
590,621,220024135.8438532
365,342,219497850.78005767
491,888,218422489.3966205
285,58,218192947.98414814
511,371,218041655.2289914
375,123,217891170.24483985
474,993,216961045.96026546
503,633,216623984.58831352
474,574,216610027.90029177
345,148,216337417.7227923
626,629,215536304.03290072
516,714,215443099.09370214
663,174,215327853.91035408
288,135,215301309.1050009
636,550,215222862.2684363
492,890,215195742.24800757
476,688,215193799.41745186
444,748,214889735.06291342
512,152,214567050.21104795
374,348,214005239.44544867
406,912,213839674.30369022
502,968,213194041.84357584
524,527,213144476.5218283
538,739,212936495.69744384
409,83,212720546.60875922
445,564,212520499.5694684
531,131,212511687.7265084
731,253,212377816.6043034
478,9,212313952.11853093
422,893,211726962.01781514
618,878,211683341.72505265
444,481,211363787.67230994
501,978,210999087.91209316
479,922,210911820.67945808
590,603,210847609.03576267
517,708,210752157.96229303
504,397,210005420.16612148
529,278,209916323.32572967
557,348,209642238.93023175
516,782,209625750.68384305
469,705,209589100.3386635
